experiment_id,profile,mode,method,value,num_episodes,episode_length_mean,collision_count,mean_ttc,mean_following_distance,mean_speed,lane_0_time_mean,lane_1_time_mean,speed_violations_rate_mean,tailgating_violations_rate_mean,braking_violations_rate_mean,lane_change_tailgating_violations_rate_mean,lane_change_braking_violations_rate_mean,collision_violations_rate_mean,lane_change_collision_violations_rate_mean,cost_rate_mean,avoided_cost_rate_mean
0,efficient,default,adaptive,0.003,100,142.8,10,10.902051331695148,29.086704146753632,26.922935195116512,0.5168822598814132,0.4831177401185867,0.07065603558266789,0.016556291390728478,0.0021033888848458384,0.01927782326143887,0.0006622516556291391,0.0,0.0,0.7480993324747038,2.150063116466037
1,efficient,default,adaptive,0.003,100,146.92,5,14.16367379790137,28.576510112020184,26.904088504635112,0.5390114862664206,0.46098851373357946,0.0899228640504112,0.015625882097492133,0.0023631077370376355,0.017481511236564978,0.00041309304092932363,0.0,0.0,0.7855497263467559,2.3005937856984904
2,efficient,default,adaptive,0.003,100,146.65,5,18.411353610549774,29.321274200230516,26.700975911531632,0.5222203123110988,0.4777796876889013,0.08537919823008183,0.013177387447871421,0.002185430463576159,0.018946303423317507,0.0005298013245033113,0.0,0.0,0.7944549824097871,2.042013458104495
3,efficient,default,adaptive,0.003,100,145.81,6,12.724361511618131,28.22694519134642,26.4080037447124,0.5187374002816694,0.48126259971833063,0.09581755373236549,0.020805030682301474,0.003135801684578078,0.01761230751869981,0.0006622516556291391,0.0,0.0,0.8911778020012661,2.2439909761631447
4,efficient,default,adaptive,0.003,100,146.42,6,27.32882640984144,27.917193292483336,27.094588295457616,0.4711657282716365,0.5288342717283635,0.07988489838972175,0.016934070895605075,0.003507336709518244,0.020322589104072062,0.0007947019867549669,0.0,0.0,0.8184457064418841,2.0468669508273383
