experiment_id,policy_freq,profile,method,value,num_episodes,mean_episode_length,total_collisions,tet_1s,tet_2s,tet_3s,teud_1v,teud_2v,teud_3v,mean_speed,lane_0_preference,lane_1_preference,lane_2_preference,lane_3_preference,speed_violation_rate,tailgating_violation_rate,braking_violation_rate,lane_keeping_violation_rate,lane_change_tailgating_violation_rate,lane_change_braking_violation_rate,collision_violation_rate,lane_change_collision_violation_rate,safety_envelope_violation_rate,lane_change_safety_envelope_violation_rate,cost_rate,avoided_cost_rate
0,1,cautious,adaptive,0.1,100,29.84,1,0.0003351206434316354,0.0023458445040214475,0.029490616621983913,0.006032171581769437,0.04691689008042895,0.1628686327077748,24.313570632657882,0.1601876675603217,0.05998659517426273,0.44202412868632707,0.3378016085790885,0.0,0.004021447721179625,0.0013404825737265416,0.20945040214477212,0.0030160857908847183,0.0003351206434316354,0.0003351206434316354,0.0,nan,nan,0.21816353887399464,1.1370643431635388
1,1,cautious,adaptive,0.1,100,30.0,0,0.0006666666666666666,0.0036666666666666666,0.03233333333333333,0.004,0.027,0.144,24.408773786134102,0.133,0.052,0.5223333333333333,0.2926666666666667,0.0,0.002,0.001,0.16933333333333334,0.0033333333333333335,0.0,0.0,0.0,nan,nan,0.17566666666666667,1.1456666666666666
2,1,cautious,adaptive,0.1,100,29.64,2,0.0010121457489878543,0.0023616734143049934,0.03576248313090418,0.004723346828609987,0.03576248313090418,0.1440620782726046,24.4105062320341,0.1170715249662618,0.058367071524966264,0.507085020242915,0.317476383265857,0.0,0.0020242914979757085,0.001349527665317139,0.16430499325236167,0.006072874493927126,0.0006747638326585695,0.00033738191632928474,0.0,nan,nan,0.17442645074224022,1.1120107962213226
3,1,cautious,adaptive,0.1,100,30.0,0,0.0003333333333333333,0.001,0.03266666666666666,0.006,0.05366666666666667,0.182,24.202431199815017,0.13766666666666666,0.063,0.48966666666666664,0.30966666666666665,0.0,0.004,0.0,0.188,0.0036666666666666666,0.0,0.0,0.0,nan,nan,0.19566666666666666,1.1256666666666666
4,1,cautious,adaptive,0.1,100,30.0,0,0.0,0.002,0.03333333333333333,0.0,0.037,0.17933333333333334,24.251807139192042,0.088,0.059666666666666666,0.5403333333333333,0.312,0.0,0.0016666666666666668,0.0,0.13366666666666666,0.006333333333333333,0.0003333333333333333,0.0,0.0,nan,nan,0.142,1.1393333333333333
