experiment_id,profile,mode,method,value,num_episodes,episode_length_mean,collision_count,mean_ttc,mean_following_distance,mean_speed,lane_0_time_mean,lane_1_time_mean,speed_violations_rate_mean,tailgating_violations_rate_mean,braking_violations_rate_mean,lane_change_tailgating_violations_rate_mean,lane_change_braking_violations_rate_mean,collision_violations_rate_mean,lane_change_collision_violations_rate_mean,cost_rate_mean,avoided_cost_rate_mean
0,efficient,naive_augment,,0.0,100,28.1,9,5.810321002556462,28.8936553177593,27.928716936702962,0.5850595238095238,0.4149404761904762,0.1132026862026862,0.07131623931623932,0.029994810744810745,0.10587240537240537,0.02022222222222222,0.003586080586080586,0.016888888888888887,2.664247557997557,1.3125042735042738
1,efficient,naive_augment,,0.0,100,27.2,15,6.006159717226716,28.17302285694916,27.602500162569026,0.6144085497835498,0.38559145021645025,0.15409469696969696,0.08553950216450217,0.03017532467532467,0.10847023809523808,0.019858225108225106,0.00979978354978355,0.019858225108225106,2.8366114718614726,1.2315470779220778
2,efficient,naive_augment,,0.0,100,28.07,12,7.659600136461956,29.138329128852515,27.630254337649752,0.5773395721925134,0.42266042780748664,0.14349615614270786,0.06818513957307061,0.02707816091954023,0.11020866766769402,0.014461611917494267,0.0074948275862068954,0.014461611917494267,2.7684173410430004,1.156573417454756
3,efficient,naive_augment,,0.0,100,28.07,11,6.025981954652826,29.080406463572185,27.72229770415389,0.5822317957097368,0.4177682042902632,0.1378963675213675,0.0843764245014245,0.02500561421149656,0.10923541980894921,0.020936169767052117,0.004037037037037037,0.020936169767052117,2.8217261186525895,1.1815355077928609
4,efficient,naive_augment,,0.0,100,28.51,8,5.733120342600382,26.7963164331659,27.846947395652947,0.5773531746031746,0.4226468253968254,0.12093843193843191,0.07858489658489658,0.030932058682058682,0.11457215007215005,0.02016883116883117,0.0063487253487253485,0.019835497835497838,2.7921125541125544,1.1115180375180376
