experiment_id,policy_freq,profile,method,value,num_episodes,mean_episode_length,total_collisions,tet_1s,tet_2s,tet_3s,teud_1v,teud_2v,teud_3v,mean_speed,lane_0_preference,lane_1_preference,lane_2_preference,lane_3_preference,speed_violation_rate,tailgating_violation_rate,braking_violation_rate,lane_keeping_violation_rate,lane_change_tailgating_violation_rate,lane_change_braking_violation_rate,collision_violation_rate,lane_change_collision_violation_rate,safety_envelope_violation_rate,lane_change_safety_envelope_violation_rate,cost_rate,avoided_cost_rate
0,1,efficient,fixed,1.0,100,26.98,20,0.024091919940696812,0.1412157153446998,0.27798369162342473,0.032987398072646404,0.09896219421793921,0.16048925129725722,28.905203222025474,0.3954781319495923,0.4314306893995552,0.07116382505559674,0.10192735359525575,0.0,0.006671608598962194,0.017420311341734617,0.15900667160859897,0.00407709414381023,0.0025945144551519643,0.009266123054114159,0.0014825796886582653,0.0,0.001111934766493699,0.18977020014825796,0.1949592290585619
1,1,efficient,fixed,1.0,100,26.68,23,0.020989505247376312,0.13118440779610194,0.2593703148425787,0.02886056971514243,0.0820839580209895,0.14730134932533734,29.007087438176715,0.4032983508245877,0.4287856071964018,0.07646176911544228,0.09145427286356822,0.0,0.0037481259370314842,0.017616191904047975,0.1570464767616192,0.0037481259370314842,0.0029985007496251873,0.00712143928035982,0.0014992503748125937,0.0,0.0003748125937031484,0.18515742128935533,0.17953523238380809
2,1,efficient,fixed,1.0,100,26.86,20,0.0189873417721519,0.1325390915860015,0.2673119880863738,0.0390915860014892,0.10014892032762472,0.17051377513030527,28.76837472303436,0.39277736411020103,0.45346239761727475,0.08265078183172003,0.07110945644080417,0.0,0.004467609828741623,0.01340282948622487,0.13961280714817573,0.0033507073715562173,0.004095309009679821,0.007446016381236039,0.0011169024571854058,0.0,0.0,0.16492926284437825,0.1921072226358898
3,1,efficient,fixed,1.0,100,27.87,19,0.017222820236813777,0.12881234302116973,0.26300681736634374,0.025475421600287047,0.08934337997847147,0.15536419088625764,28.93115750537821,0.39002511661284534,0.45174022246142803,0.08934337997847147,0.0688912809472551,0.0,0.006099748833871547,0.013275923932543954,0.14388231072838178,0.002152852529601722,0.003588087549336204,0.005382131324004306,0.001794043774668102,0.0,0.0,0.1689989235737352,0.19985647649802654
4,1,efficient,fixed,1.0,100,25.92,23,0.022376543209876542,0.13233024691358025,0.2646604938271605,0.024305555555555556,0.09915123456790123,0.17592592592592593,28.76043461605852,0.36419753086419754,0.49151234567901236,0.07484567901234568,0.06944444444444445,0.0,0.006172839506172839,0.01890432098765432,0.13078703703703703,0.003472222222222222,0.0038580246913580245,0.008487654320987654,0.0015432098765432098,0.0,0.00038580246913580245,0.16319444444444445,0.18518518518518517
