experiment_id,profile,mode,method,value,num_episodes,episode_length_mean,collision_count,mean_ttc,mean_following_distance,mean_speed,lane_0_time_mean,lane_1_time_mean,speed_violations_rate_mean,tailgating_violations_rate_mean,braking_violations_rate_mean,lane_change_tailgating_violations_rate_mean,lane_change_braking_violations_rate_mean,collision_violations_rate_mean,lane_change_collision_violations_rate_mean,cost_rate_mean,avoided_cost_rate_mean
0,cautious,default,fixed,1.0,100,29.15,5,14.469998165744208,32.13187334894142,24.399786202798833,0.300268315018315,0.6997316849816849,0.10426190476190475,0.08865888278388277,0.03323168498168498,0.054495421245421234,0.0018168498168498167,0.0015833333333333333,0.0018168498168498167,2.0430874542124546,4.150933150183151
1,cautious,default,fixed,1.0,100,29.19,6,37.242975627513296,31.801847052758493,24.445925850132117,0.3096414603702933,0.6903585396297067,0.11816462103876292,0.085053949102004,0.03225553012967201,0.05188728243533735,0.0008333333333333333,0.002075757575757576,0.0,2.0813968518133277,4.231197212398586
2,cautious,default,fixed,1.0,100,30.0,0,19.118473114473186,30.629194713524413,24.230897750896773,0.3023333333333333,0.6976666666666667,0.10633333333333335,0.09033333333333332,0.019,0.05933333333333333,0.001,0.0003333333333333333,0.0003333333333333333,2.006,4.2589999999999995
3,cautious,default,fixed,1.0,100,30.0,0,14.777427242395511,31.80015996727318,24.12580019669614,0.276,0.7239999999999999,0.08233333333333333,0.08299999999999999,0.012999999999999998,0.04766666666666666,0.0003333333333333333,0.0,0.0,1.7206666666666666,4.359333333333334
4,cautious,default,fixed,1.0,100,29.79,1,13.75195073309951,31.570168109953634,24.312598092843665,0.31822222222222224,0.6817777777777776,0.06199999999999999,0.07400000000000001,0.026111111111111106,0.05633333333333332,0.001,0.0011111111111111111,0.0006666666666666666,1.8272222222222225,4.4975555555555555
