experiment_id,policy_freq,profile,method,value,num_episodes,mean_episode_length,total_collisions,tet_1s,tet_2s,tet_3s,teud_1v,teud_2v,teud_3v,mean_speed,lane_0_preference,lane_1_preference,lane_2_preference,lane_3_preference,speed_violation_rate,tailgating_violation_rate,braking_violation_rate,lane_keeping_violation_rate,lane_change_tailgating_violation_rate,lane_change_braking_violation_rate,collision_violation_rate,lane_change_collision_violation_rate,safety_envelope_violation_rate,lane_change_safety_envelope_violation_rate,cost_rate,avoided_cost_rate
0,1,cautious,nop,nan,100,26.96,26,0.03449554896142433,0.13501483679525222,0.28301186943620177,0.014094955489614243,0.04228486646884273,0.09495548961424333,29.68043403228016,0.2507418397626113,0.32381305637982194,0.24480712166172106,0.1806379821958457,0.9821958456973294,0.01483679525222552,0.12722551928783382,0.577893175074184,0.034866468842729974,0.017804154302670624,0.0051928783382789315,0.001483679525222552,nan,nan,1.7548219584569733,0.01669139465875371
1,1,cautious,nop,nan,100,26.68,24,0.031484257871064465,0.1315592203898051,0.2799850074962519,0.012368815592203899,0.04235382308845577,0.09182908545727136,29.659324345441163,0.2544977511244378,0.31784107946026985,0.23800599700149924,0.1896551724137931,0.9790104947526237,0.011244377811094454,0.12143928035982009,0.570839580209895,0.03860569715142429,0.02623688155922039,0.005622188905547227,0.0022488755622188904,nan,nan,1.747376311844078,0.017616191904047975
2,1,cautious,nop,nan,100,26.88,28,0.04017857142857143,0.14248511904761904,0.28273809523809523,0.01711309523809524,0.052083333333333336,0.10751488095238096,29.594138386920214,0.2648809523809524,0.31994047619047616,0.26339285714285715,0.15178571428571427,0.9698660714285714,0.014508928571428572,0.12909226190476192,0.5900297619047619,0.036830357142857144,0.028273809523809524,0.005580357142857143,0.004464285714285714,nan,nan,1.7686011904761905,0.012648809523809524
3,1,cautious,nop,nan,100,25.69,32,0.030751265083690152,0.1296224211755547,0.2787076683534449,0.014402491241728299,0.04087193460490463,0.09536784741144415,29.629939050905495,0.22693655118723238,0.3390424289606851,0.288049824834566,0.14597119501751654,0.9778123783573375,0.017905799922148698,0.11989100817438691,0.5671467497080576,0.03853639548462437,0.02413390424289607,0.004671078240560529,0.0035033086804203972,nan,nan,1.7454262358894512,0.02452316076294278
4,1,cautious,nop,nan,100,25.06,32,0.04189944134078212,0.15083798882681565,0.29209896249002393,0.019154030327214685,0.0538707102952913,0.1097366320830008,29.580345922083502,0.23543495610534718,0.33359936153232245,0.2553870710295291,0.17557861133280128,0.9676775738228253,0.02114924181963288,0.1372705506783719,0.5722266560255387,0.03790901835594573,0.03112529928172386,0.009177972865123703,0.0039904229848363925,nan,nan,1.7673583399840382,0.013168395849960097
