experiment_id,profile,mode,method,value,num_episodes,episode_length_mean,collision_count,mean_ttc,mean_following_distance,mean_speed,lane_0_time_mean,lane_1_time_mean,speed_violations_rate_mean,tailgating_violations_rate_mean,braking_violations_rate_mean,lane_change_tailgating_violations_rate_mean,lane_change_braking_violations_rate_mean,collision_violations_rate_mean,lane_change_collision_violations_rate_mean,cost_rate_mean,avoided_cost_rate_mean
0,cautious,naive_augment,,0.0,100,28.9,9,12.629692090897608,33.26745485260284,25.24603309575373,0.29861628605835766,0.7013837139416422,0.24801161191749427,0.08510084442411808,0.04165607576566655,0.07255949881320724,0.007825225499138541,0.003820636950432346,0.007825225499138541,2.7475316944351476,3.471110647366274
1,cautious,naive_augment,,0.0,100,29.57,3,12.430169039903918,32.72939487466079,25.376328088766062,0.3219920634920635,0.6780079365079366,0.2673809523809524,0.08127777777777777,0.04026984126984127,0.06815873015873014,0.006111111111111111,0.0016904761904761906,0.006111111111111111,2.833150793650794,3.3823253968253972
2,cautious,naive_augment,,0.0,100,29.39,4,18.230952951422115,31.22979260656782,25.149651047917164,0.31736302655033305,0.682636973449667,0.259719298245614,0.0977112768552397,0.03732934609250398,0.07708875128998967,0.006588235294117647,0.002075757575757576,0.00592156862745098,2.890902617506332,3.458043296744535
3,cautious,naive_augment,,0.0,100,29.92,3,12.060647801447152,32.20889987405961,25.162231364369262,0.2976060606060606,0.7023939393939392,0.25378787878787873,0.08124242424242423,0.0356969696969697,0.06978787878787877,0.008333333333333333,0.0031212121212121214,0.007000000000000001,2.709242424242424,3.418454545454546
4,cautious,naive_augment,,0.0,100,29.6,3,10.736373576033396,32.08029160383894,25.550775090959476,0.3091461538461539,0.6908538461538462,0.27227179487179487,0.07446923076923077,0.03763589743589743,0.07583846153846152,0.006935897435897436,0.0014000000000000002,0.006602564102564102,2.8104230769230765,3.4178128205128213
